Date,Post ID,Network,Content Type,Sent by,Link,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Year,Positive reaction,Negative reaction,day_of_week,is_weekend,post_length,contains_question,num_hashtags,part_of_day_posted,Month,no of tags,Linked Content(?)
2017-10-16 11:14:00,253788558082460_1308862175908421,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1308862175908421,"We hope you had a great weekend because we sure did. We were awarded the Best Stockbroker,  Best Money Market Based Bank and Best Managed Funds at the 2017 Business Day Banking Awards this past Saturday. Thank you for moving us forward.",19625,19625,3696,15929,16195,16195,3430,3430,10834,10834,2046,8945,8996,3.3,5.97,647,258,249,40,28,0.0,321,321,125,0,1,479,426,278,253,21,28,0,236,118,154,1.0,2017,9.0,0.0,Monday,0,42,0,0,morning,Oct,0,Content has link(s)
2017-10-16 13:22:00,253788558082460_1308952532566052,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1308952532566052:0,"As we celebrate World Food Day today, what’s your best Nigerian delicacy? #WFD2017",16861,16861,2625,14236,14492,14492,2369,2369,10582,10582,1552,9354,9471,3.52,5.6,593,199,192,47,19,0.0,328,328,171,0,1,425,393,237,199,43,19,0,251,155,138,1.0,2017,7.0,0.0,Monday,0,13,1,1,afternoon,Oct,0,Content has link(s)
2017-10-16 15:08:00,253788558082460_1309049602556345,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309049602556345:0,Congratulations to our winners⚽⚽. Kindly send us your full names and contact details via private message.,14830,14830,1023,13807,13911,13911,919,919,8990,8990,607,8398,8424,5.02,8.28,744,127,126,43,7,0.0,567,567,181,0,0,398,377,141,123,23,7,0,305,136,264,0.0,2017,1.0,0.0,Monday,0,16,0,0,afternoon,Oct,0,Content has link(s)
2017-10-16 15:30:00,253788558082460_1309074672553838,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309074672553838:0,"Meet Mo, Mo is excited about his future because we walked #Together4ALimb.",3825,3825,970,2855,2963,2963,862,862,2392,2392,559,1862,1907,2.41,3.85,92,49,48,2,10,0.0,31,31,11,0,0,74,63,58,49,2,10,0,25,11,15,0.0,2017,1.0,0.0,Monday,0,12,0,1,afternoon,Oct,0,Content has link(s)
2017-10-16 17:00:00,253788558082460_1309161145878524,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309161145878524:0,We are supporting economic growth and food sustainability by providing up to N50bn in agribusiness loans in partnership with NIRSAL. #WFD2017,9576,9576,1503,8073,8246,8246,1330,1330,5674,5674,886,4891,4946,4.47,7.54,428,136,134,68,16,0.0,208,208,84,0,0,241,218,167,136,27,14,0,110,58,80,0.0,2017,2.0,0.0,Monday,0,21,0,1,evening,Oct,0,Content has link(s)
2017-10-16 19:00:00,253788558082460_1309255162535789,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309255162535789:0,Don’t wait till you have all you need to begin.,9233,9233,2810,6423,6616,6616,2617,2617,5826,5826,1604,4374,4399,2.62,4.15,242,111,110,4,27,0.0,100,100,53,0,0,193,158,132,110,4,27,0,80,51,41,0.0,2017,1.0,0.0,Monday,0,10,0,0,evening,Oct,0,Content has link(s)
2017-10-17 10:00:00,253788558082460_1309717459156226,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309717459156226:0,Now is the best time to start planning for your retirement. Call 01 271 6000 and let’s get you started.,11600,11600,3282,8318,8654,8654,2946,2946,6651,6651,1808,4837,4924,3.15,5.49,365,148,146,29,36,0.0,152,152,67,0,1,255,223,181,148,11,32,0,107,60,67,1.0,2017,2.0,0.0,Tuesday,0,20,0,0,morning,Oct,0,Content has link(s)
2017-10-17 12:00:00,253788558082460_1309744845820154,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309744845820154,"We held #SMESessions2017 in Abuja. 

We're in Kano tomorrow. Join us by registering here http://bit.ly/2iGPrEO  to transform your business.",12736,12736,1519,11217,11331,11331,1405,1405,7707,7707,937,6757,6783,2.95,4.88,376,97,97,12,13,0.16,233,254,108,0,2,268,226,106,95,6,12,0,174,104,83,2.0,2017,0.0,0.0,Tuesday,0,19,0,1,afternoon,Oct,0,Content has link(s)
2017-10-17 13:01:00,253788558082460_1309856789142293,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1309856789142293:0,Standard Bank - South Africa is 155 years young. Here's to many more.☺️,11971,11971,4992,6979,7478,7478,4493,4493,7339,7339,2933,4478,4674,2.87,4.69,344,154,149,15,38,0.01,136,137,59,0,0,259,193,181,150,12,36,0,109,53,68,0.0,2017,5.0,0.0,Tuesday,0,13,0,0,afternoon,Oct,0,Content has link(s)
2017-10-17 17:54:00,253788558082460_1310088909119081,Facebook,Link,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1310088909119081,Blessing was born with a missing limb due to congenital anomaly and has been nothing but a blessing to her parents. We are supporting her with a prosthetic leg and an Educational Trust (SET). Youtu.be/bFCuEKGrVvA #Together4ALimb #StanbicIBTC,7129,7129,578,6551,6541,6541,588,588,4075,4075,328,3720,3732,2.09,3.66,149,71,68,13,7,0.25,40,58,1,0,0,118,110,77,70,7,5,0,53,1,34,0.0,2017,3.0,0.0,Tuesday,0,37,0,2,evening,Oct,0,Content has link(s)
2017-10-18 14:26:00,253788558082460_1310795619048410,Facebook,Photo,Dunni Ogunsanya,https://www.facebook.com/StanbicIBTC/posts/1310795619048410:0,"Monkey Pox is a contagious disease caused by a virus closely related to the Chicken and Small Pox viruses. Contact with infected animals, especially those found sick or dead, greatly increases the chances of contracting the disease. The Nigerian Centre for Disease Control (NCDC) is closely monitoring and the disease. If you notice severe headaches, fever, backpain and boil like rashes, please call: 0806 698 7752 & 0803-547-4676 #WealthWednesday",10176,10176,3077,7099,7324,7324,2852,2852,6449,6449,1714,4674,4806,3.69,5.83,376,102,100,13,38,0.0,223,223,78,0,0,272,223,130,100,7,34,0,170,72,135,0.0,2017,2.0,0.0,Wednesday,0,69,0,1,afternoon,Oct,0,Content has link(s)
2017-10-18 18:00:00,253788558082460_1310939859033986,Facebook,Link,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1310939859033986,"Favour lost her arm and family in a fatal accident. Inspired by her story, we are providing her with the best support she needs through her journey to a better future. Click here to watch http://bit.ly/2hMNQtp
#Together4ALimb",3106,3106,367,2739,2762,2762,344,344,1880,1880,201,1693,1700,2.93,4.84,91,52,49,4,9,0.32,16,26,1,0,0,78,73,57,51,2,9,0,24,1,14,0.0,2017,3.0,0.0,Wednesday,0,37,0,1,evening,Oct,0,Content has link(s)
2017-10-19 11:16:00,253788558082460_1311527605641878,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1311527605641878:0,"#ThrowbackThursday: Like, comment and share if you remember using this.",45483,45483,22584,22899,24190,24190,21293,21293,27462,27462,12099,15775,16426,4.74,7.86,2158,992,949,117,105,0.0,944,944,327,0,2,1593,972,1086,990,111,105,0,726,301,513,2.0,2017,42.0,1.0,Thursday,0,10,0,1,morning,Oct,0,Content has link(s)
2017-10-19 14:00:00,253788558082460_1311640822297223,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1311640822297223,"We had an insightful and interacting #SMESessions2017 in Kano.

Don't be left out. Join our Port Harcourt session by registering here http://bit.ly/2iGPrEO",10627,10627,1071,9556,9628,9628,999,999,6737,6737,643,6151,6180,2.99,4.72,318,89,89,15,8,0.1,195,206,113,0,0,252,222,99,89,7,8,0,169,109,65,0.0,2017,0.0,0.0,Thursday,0,22,0,1,afternoon,Oct,0,Content has link(s)
2017-10-20 16:21:00,253788558082460_1312628988865073,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1312628988865073:0,Brainteaser: What is bought by the yard and worn by the foot?,16289,16289,2106,14183,14364,14364,1925,1925,10805,10805,1162,9665,9745,4.79,7.23,781,120,118,68,24,0.0,569,569,150,0,1,518,497,161,120,54,22,0,418,127,369,1.0,2017,2.0,0.0,Friday,0,12,1,0,afternoon,Oct,0,Content has link(s)
2017-10-23 09:00:00,253788558082460_1315091015285537,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1315091015285537:0,#MotivationMonday: The first step to accomplishing your dreams is getting started.,10433,10433,3652,6781,7017,7017,3416,3416,6456,6456,1990,4443,4607,2.92,4.72,305,141,137,10,40,0.0,114,114,60,0,0,242,190,170,141,7,37,0,93,56,43,0.0,2017,4.0,0.0,Monday,0,11,0,1,morning,Oct,0,Content has link(s)
2017-10-23 17:00:00,253788558082460_1315492485245390,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1315492485245390/?substory_index=0,"We were moved by Aisha's story and decided to help move her forward in her pursuits.
We'll be walking so she can walk better. #Together4ALimb #StanbicIBTC",12336,12336,2397,9939,10110,10110,2226,2226,7820,7820,1466,6354,6412,2.26,3.57,279,144,143,9,21,0.0,105,105,45,0,1,242,213,169,144,7,21,0,93,42,57,1.0,2017,1.0,0.0,Monday,0,26,0,2,evening,Oct,0,Content has link(s)
2017-10-24 10:00:00,253788558082460_1316178281843477,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1316178281843477:0,#CareerTip: Learn and understand how to use technologies as you grow in your career.,4584,4584,1277,3307,3374,3374,1210,1210,2800,2800,696,2141,2149,2.2,3.61,101,58,58,1,15,0.0,27,27,14,0,0,86,72,70,58,1,15,0,22,14,10,0.0,2017,0.0,0.0,Tuesday,0,14,0,1,morning,Oct,0,Content has link(s)
2017-10-24 14:28:00,253788558082460_1316400878487884,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1316400878487884/,Participants at our #SMESessions2017 in Port Harcourt learning new strategies for sustainable business growth from our partners at CEIBS.,13314,13314,1448,11866,11934,11934,1380,1380,7979,7979,807,7196,7233,2.7,4.51,360,130,128,21,12,0.02,195,197,96,0,2,272,248,144,130,11,12,0,150,92,83,2.0,2017,2.0,0.0,Tuesday,0,19,0,1,afternoon,Oct,0,Content has link(s)
2017-10-24 18:39:00,253788558082460_1316661478461824,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1316661478461824:0,We are supporting Chisnasa to help bring back that hope of moving ahead in life without limitations. #Together4ALimb #StanbicIBTC,18733,18733,4931,13802,14092,14092,4641,4641,11729,11729,2715,8968,9084,2.52,4.02,472,213,204,13,36,0.0,210,210,86,0,0,390,324,244,212,9,35,0,175,83,111,0.0,2017,9.0,0.0,Tuesday,0,19,0,2,evening,Oct,0,Content has link(s)
2017-10-24 20:00:00,253788558082460_1316738938454078,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1316738938454078:0,Adorable Anthony deserves an opportunity for a brighter and better future. #Together4ALimb #StanbicIBTC,8846,8846,2102,6744,6866,6866,1980,1980,5652,5652,1297,4235,4243,2.27,3.56,201,86,83,11,24,0.0,80,80,37,0,0,162,143,111,86,6,23,0,62,36,33,0.0,2017,2.0,1.0,Tuesday,0,13,0,2,evening,Oct,0,Content has link(s)
2017-10-25 12:51:00,253788558082460_1317292795065359,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1317292795065359:0,"So, what would you do? Would you get down from your car to demand explanations- which could lead to an argument & then traffic- a lot of us have been there- or get mechanic’s number, demand money or get insurance details. What would you do? Talk to us. #WealthWednesday",15179,15179,3524,11655,11896,11896,3283,3283,9362,9362,1917,7450,7561,2.57,4.17,390,54,52,27,22,0.0,287,287,86,0,1,292,248,91,54,22,22,0,228,82,182,1.0,2017,2.0,0.0,Wednesday,0,49,1,1,afternoon,Oct,0,Content has link(s)
2017-10-25 18:39:00,253788558082460_1317549031706402,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1317549031706402:0,We are walking so little Favour can walk #Together4ALimb,6867,6867,2721,4146,4313,4313,2554,2554,4315,4315,1626,2577,2678,2.53,4.03,174,82,82,2,24,0.0,66,66,34,0,0,131,83,91,80,1,21,0,55,34,27,0.0,2017,0.0,0.0,Wednesday,0,9,0,1,evening,Oct,0,Content has link(s)
2017-10-26 10:00:00,253788558082460_1318083541652951,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1318083541652951:0,"#ThrowbackThursday
Do you remember using this? Comment, like and share if you do.",16873,16873,4320,12553,12825,12825,4048,4048,10286,10286,2316,7975,8047,3.64,5.97,614,253,241,42,37,0.0,282,282,109,0,3,435,386,287,250,39,36,0,219,101,148,3.0,2017,12.0,0.0,Thursday,0,13,1,1,morning,Oct,0,Content has link(s)
2017-10-26 13:00:00,253788558082460_1318196738308298,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1318196738308298:0,"Happiness believes that things can and will get better and we believe that too, that's why we are supporting her with prostheses and an Educational Trust. #Together4ALimb #StanbicIBTC",5894,5894,1526,4368,4440,4440,1454,1454,3961,3961,966,2892,2946,2.24,3.33,132,54,52,3,16,0.0,59,59,33,0,1,105,87,64,54,3,14,0,47,30,23,1.0,2017,2.0,0.0,Thursday,0,28,0,2,afternoon,Oct,0,Content has link(s)
2017-10-26 17:00:00,253788558082460_1318359491625356,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1318359491625356:0,Securing a better future for Nkem. #Together4ALimb #StanbicIBTC,6478,6478,2066,4412,4521,4521,1957,1957,4211,4211,1242,2815,2884,2.13,3.28,138,61,59,0,15,0.0,62,62,37,0,0,110,84,70,61,0,15,0,50,35,20,0.0,2017,2.0,0.0,Thursday,0,8,0,2,evening,Oct,0,Content has link(s)
2017-10-26 19:00:00,253788558082460_1318440394950599,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1318440394950599/,"We will not send you any message asking you to update your Card pin, Internet banking password via SMS or email. If you do receive such, please ignore and call 01 270 9676 immediately.",12227,12227,3460,8767,9047,9047,3180,3180,7430,7430,1995,5642,5792,2.68,4.41,328,93,93,30,34,0.0,171,171,81,0,1,219,181,126,91,12,33,0,112,67,63,1.0,2017,0.0,0.0,Thursday,0,34,0,0,evening,Oct,0,Content has link(s)
2017-10-27 10:00:00,253788558082460_1318914604903178,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1318914604903178:0,We believe Hauwa deserves a bright future and we are helping to achieve that by giving her prostheses and an Educational Trust. #Together4ALimb #StanbicIBTC,8375,8375,1293,7082,7170,7170,1205,1205,5539,5539,832,4616,4635,2.41,3.65,202,95,92,11,13,0.0,83,83,44,0,1,159,139,108,94,3,13,0,64,40,34,1.0,2017,3.0,0.0,Friday,0,24,0,2,morning,Oct,0,Content has link(s)
2017-10-27 15:18:00,253788558082460_1319122221549083,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1319122221549083:0,"#FoodieFriday: Local v Continental: Which do you prefer, spaghetti with meatballs or vegetable and garri?",7508,7508,779,6729,6768,6768,740,740,5266,5266,470,4694,4674,2.56,3.65,192,59,58,16,8,0.0,109,109,47,0,0,139,130,76,58,16,8,0,88,42,59,0.0,2017,1.0,0.0,Friday,0,15,1,1,afternoon,Oct,0,Content has link(s)
2017-10-27 17:00:00,253788558082460_1319204824874156,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1319204824874156:0,"Come tomorrow, we will be walking #Together4ALimb to create awareness and show our support for these brave children.",4922,4922,1343,3579,3671,3671,1251,1251,3108,3108,838,2341,2373,2.11,3.35,104,47,46,1,13,0.0,43,43,24,0,1,78,68,57,46,1,13,0,32,22,17,1.0,2017,1.0,0.0,Friday,0,18,0,1,evening,Oct,0,Content has link(s)
2017-10-28 08:37:00,253788558082460_1319734241487881,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1319734241487881,A bit of fun while walking #Together4ALimb #StanbicIBTCMovingForward,6997,6997,1404,5593,5734,5734,1263,1263,4487,4487,822,3660,3696,2.09,3.25,146,79,79,1,13,0.0,53,53,32,0,0,126,101,86,76,1,13,0,50,31,20,0.0,2017,0.0,0.0,Saturday,1,8,0,2,morning,Oct,0,Content has link(s)
2017-10-28 08:45:00,253788558082460_1319741031487202,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1319741031487202,#Together4ALimb #StanbicIBTCMovingForward,6279,6279,1409,4870,4970,4970,1309,1309,4061,4061,788,3294,3319,2.09,3.23,131,71,69,2,10,0.0,48,48,31,0,0,110,94,74,68,2,8,0,46,31,16,0.0,2017,1.0,1.0,Saturday,1,2,0,2,morning,Oct,0,Content has link(s)
2017-10-28 08:50:00,253788558082460_1319743888153583,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1319743888153583,We are walking #Together4ALimb #StanbicIBTCMovingForward,15988,15988,1682,14306,14363,14363,1625,1625,9431,9431,955,8441,8484,3.02,5.12,483,194,190,17,11,0.05,253,261,157,0,0,377,329,199,192,5,10,0,207,148,78,0.0,2017,4.0,0.0,Saturday,1,5,0,2,morning,Oct,0,Content has link(s)
2017-10-30 10:07:00,253788558082460_1321541687973803,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1321541687973803:0,"#MotivationMonday
Great things starts with the little actions.",6824,6824,2158,4666,4785,4785,2039,2039,4505,4505,1301,3099,3131,2.39,3.62,163,74,73,3,20,0.0,66,66,23,0,0,112,83,86,72,3,19,0,40,22,26,0.0,2017,1.0,0.0,Monday,0,8,0,1,morning,Oct,0,Content has link(s)
2017-10-30 15:18:00,253788558082460_1321771794617459,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1321771794617459,This year's recipients being presented with their Educational Trust after our walk on Saturday morning. Making sure they are #MovingForward #Together4ALimb,11103,11103,2104,8999,9142,9142,1961,1961,7200,7200,1251,5985,6046,3.3,5.08,366,76,75,0,19,0.0,271,271,182,0,1,273,218,87,74,0,18,0,207,170,59,1.0,2017,1.0,0.0,Monday,0,21,0,2,afternoon,Oct,0,Content has link(s)
2017-10-30 17:00:00,253788558082460_1321855897942382,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1321855897942382:0,Now is always the best time to invest! Call 01 280 1266 or send an email to assetmanagement@stanbicibtc.com to get started.,8287,8287,2192,6095,6210,6210,2077,2077,5475,5475,1305,4032,4135,2.84,4.29,235,61,59,16,22,0.0,136,136,53,0,0,150,119,88,61,9,22,0,87,43,59,0.0,2017,2.0,0.0,Monday,0,21,0,0,evening,Oct,0,Content has link(s)
2017-10-31 10:00:00,253788558082460_1322492007878771,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1322492007878771:0,"Saving must become a priority, not just a thought. Pay yourself first. – Dave Ramsey #WorldSavingsDay",9009,9009,3880,5129,5405,5405,3604,3604,5650,5650,2325,3434,3560,2.15,3.43,194,73,73,5,37,0.0,79,79,39,0,0,146,115,101,70,4,36,0,65,38,33,0.0,2017,0.0,0.0,Tuesday,0,16,0,1,morning,Oct,0,Content has link(s)
2017-11-01 13:10:00,253788558082460_1323421404452498,Facebook,Photo,Dunni Ogunsanya,https://www.facebook.com/StanbicIBTC/posts/1323421404452498:0,"What level of education (primary, secondary, university) is most important & why? #WealthWednesday",9655,9655,2420,7235,7415,7415,2240,2240,6224,6224,1452,4837,4957,3.39,5.25,327,72,72,23,21,0.0,211,211,83,0,1,220,191,105,72,21,21,0,149,71,115,1.0,2017,0.0,0.0,Wednesday,0,13,1,1,afternoon,Nov,0,Content has link(s)
2017-11-01 15:00:00,253788558082460_1323491414445497,Facebook,Photo,Aramide Salami,https://www.facebook.com/StanbicIBTC/posts/1323491414445497:0,"To learn more about SET, visit http://bit.ly/2z2SAFL email SITLagency@stanbicibtc.com or call 01-2801266 #WealthWednesday",4379,4379,954,3425,3451,3451,928,928,2847,2847,628,2225,2234,2.31,3.55,101,48,48,0,9,0.14,38,44,19,0,1,81,69,54,48,0,8,0,34,18,16,1.0,2017,0.0,0.0,Wednesday,0,13,0,1,afternoon,Nov,0,Content has link(s)
2017-11-01 15:29:00,253788558082460_1323511161110189,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1323511161110189:0,We made it through another month and we’re starting a new one together.  Welcome to November. #NeverStop #MoveForward,5920,5920,1957,3963,4031,4031,1889,1889,3840,3840,1221,2623,2685,2.79,4.3,165,80,78,2,25,0.0,58,58,31,0,1,129,93,97,80,2,22,0,47,29,22,1.0,2017,2.0,0.0,Wednesday,0,18,0,2,afternoon,Nov,0,Content has link(s)
2017-11-02 10:09:00,253788558082460_1324123377715634,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1324123377715634:0,"Tell us which super power you would choose between Flight, super speed and super strength?
Like, share and comment.",9798,9798,1312,8486,8634,8634,1164,1164,6493,6493,764,5764,5855,3.39,5.11,332,109,108,46,18,0.0,159,159,61,0,1,213,201,138,107,39,18,0,112,42,86,1.0,2017,1.0,0.0,Thursday,0,19,1,0,morning,Nov,0,Content has link(s)
2017-11-02 16:04:00,253788558082460_1324361114358527,Facebook,Photo,Anonymous,https://www.facebook.com/StanbicIBTC/posts/1324361114358527,"By popular demand, we just had to have one more #SMESessions2017",9470,9470,1978,7492,7639,7639,1831,1831,6199,6199,1180,4924,4957,3.05,4.66,289,85,83,32,12,0.0,160,160,62,0,2,193,154,93,83,12,12,0,127,60,74,2.0,2017,1.0,1.0,Thursday,0,11,0,1,afternoon,Nov,0,Content has link(s)
