Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),Year,part_of_day_posted,Month,day_of_week,is_weekend,post_length,contains_question,num_hashtags,no of tags,Linked Content(?)
2018-02-27 10:26:00,6374182618849689601,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374182618778390528,#JAMBTip Determine when you’re most focused and study at those times.,9,9,55.56,5,4,4,0,1,0.0,0,0,2018,morning,Feb,Tuesday,0,11,0,1,0,No linked content
2018-02-27 10:42:00,6374186866962415616,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374186866945650688,"At the session ""Destination Next: Making Lagos the Innovation Capital of Africa"" @AO1379 Introduces Lagos Innovates to the audience #SMWLagos",41,41,19.51,8,4,4,2,1,2.44,1,1,2018,morning,Feb,Tuesday,0,20,0,1,0,No linked content
2018-02-27 10:47:00,6374188085143498752,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374188084963135488,Join Akin Oyebode the executive secretary of @LSETF at #LagosInnovates program. Discussing how to help bring awareness in the tech community for the opportunities of Lagos Innovates. #SMWLagos #SMWLagosInnovates,12,12,58.33,7,5,5,0,2,0.0,0,0,2018,morning,Feb,Tuesday,0,29,0,3,0,No linked content
2018-02-27 10:51:00,6374189014882275329,LinkedIn,Text,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374189014869692416,"""Lagos state is developed in comparism to the rest of Africa. We've facilities that helps support young start-ups"" -@temite",9,9,66.67,6,4,4,0,2,0.0,0,0,2018,morning,Feb,Tuesday,0,19,0,0,0,No linked content
2018-02-27 10:54:00,6374189736675856384,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374189736562610176,"On the panel are Temi Giwa founder & CEO Life Bank Nigeria, Oluyomi Ojo founder Printivo, Olumide Soyombo Cofounder of Bluechip Technologies & Leadpath and Mr Toba Otunsanya DG Office of Transformation, Creativity & Innovation. #SMWLagos",7,7,228.57,16,15,15,0,1,0.0,0,0,2018,morning,Feb,Tuesday,0,36,0,1,0,No linked content
2018-02-27 11:01:00,6374191657457369089,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374191656954064896,"The government recognized the fact that innovation and creativity is very important in the development of the economy, hence why the citizen's gate app platform is being developed to help bring governance closer to the people. 
#SMWLagos #SMWLagosInnovation #StanbicIBTC",10,10,60.0,6,5,5,0,1,0.0,0,0,2018,morning,Feb,Tuesday,0,39,0,3,0,No linked content
2018-02-27 12:36:00,6374215406378381314,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374215406290292736,Guess who we have at our booth? 😆😉 @henryenyinnaya taking the #3MinAccountChallange #SMWLagos #StanbicIBTC,18,18,77.78,14,12,12,0,1,5.56,1,1,2018,afternoon,Feb,Tuesday,0,14,1,3,0,No linked content
2018-02-28 09:11:00,6374526186139291648,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374526185963126784,Day 3 at #SMWLAGOS.  Start your day with some meditation and a relaxing view of the beach.,11,11,54.55,6,5,5,0,1,0.0,0,0,2018,morning,Feb,Wednesday,0,17,0,1,0,No linked content
2018-02-28 09:41:00,6374533875867193344,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374533875808460800,"Join Gbemi Olagbegi - Olateru, Tẹjú Ajani and Bizzle Osikoya on the Innovation stage as they discuss ""how to turn likes into Dollars."" #SMWLagos",9,9,66.67,6,5,5,0,1,0.0,0,0,2018,morning,Feb,Wednesday,0,24,0,1,0,No linked content
2018-02-28 09:52:00,6374536593461608448,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374536593449025536,Small business owners/ entrepreneurs can make money through social media by being consistent and engaging with their followers. Consistency is key! #SMWLagos.,36,36,16.67,6,4,4,0,1,2.78,1,1,2018,morning,Feb,Wednesday,0,22,0,1,0,No linked content
2018-02-28 10:55:00,6374552305458606080,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374552305399885824,"Bayo Adedeji shares that retail is finding opportunity and going for it by giving value. Also, the future of buying and selling is gradually becoming cashless and contactless as we leverage on technology. #SMWLagos #SMWSELLAFRICA",9,9,33.33,3,2,2,0,1,0.0,0,0,2018,morning,Feb,Wednesday,0,35,0,2,0,No linked content
2018-02-28 11:24:00,6374559615841071104,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374559615723626497,"Social media has been able to cut a lot of cost by allowing small businesses to sell with or without physical stores. You should take advantage of social to bring you closer to your target audience through reviews, influencer marketing, sharing your story, using data analytics and promotions - The future of selling in Africa: new customers & new locations. #SMWLagos #SMWSELLAFRICA",11,11,100.0,11,9,9,1,1,0.0,0,0,2018,morning,Feb,Wednesday,0,62,0,2,0,No linked content
2018-02-28 14:14:00,6374602444529332224,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374602444399308800,"Happening now- Show me the money: Making subscription revenue models work for African media. ""If you're going to use the subscription model, you need to find out what makes you different and dish out contents that your followers will be willing to pay for."" Panelists include, JJC Skills, Shola Akinbade (Paystacks), Linda Ochugbua (Business Day).",18,18,16.67,3,2,2,0,1,0.0,0,0,2018,afternoon,Feb,Wednesday,0,55,0,0,0,No linked content
2018-02-28 14:18:00,6374603452638687232,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374603452538032128,Pop by our lounge at #SMWLagos and take the #3minAccountChallenge and see if you can win. There's another surprise waiting for you when you come by.😉,15,15,20.0,3,2,2,0,1,0.0,0,0,2018,afternoon,Feb,Wednesday,0,26,0,2,0,No linked content
2018-02-28 14:19:00,6374603734294589440,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374603734277816320,"How do you get new subscribers on your online platform? Tips shared include: being active on social media, giving them snippets of what they get to gain when they subscribe, loyalty programs, events, making them feel like a part of the 'family' and providing an excellent customer service experience. #SMWLagos",35,35,8.57,3,2,2,0,1,0.0,0,0,2018,afternoon,Feb,Wednesday,0,50,1,1,0,No linked content
2018-02-28 15:55:00,6374627939371311104,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374627939295821824,"In an interactive session titled ""Building Lasting Customer Relationships Within Communities"" Tola Obi and Lillian Williams share tips on how to manage and interact with social media communities, some of which include: being emotive, interactive, emphatic, responsive, personal and polite towards your online community. SMWLagos #smw18 #SMETips",10,10,70.0,7,6,6,0,1,0.0,0,0,2018,afternoon,Feb,Wednesday,0,47,0,2,0,No linked content
2018-02-28 17:36:00,6374653353896529921,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374653353833623552,"Our CE,Yinka Sanni giving the opening speech at the West African Investors' Conference.",32,32,81.25,26,25,25,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,13,0,0,0,No linked content
2018-02-28 17:44:00,6374655427367485440,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374655427187134464,Leo Stan Ekeh sharing his thoughts and experiences on investing and running a business in Nigeria.,12,12,50.0,6,5,5,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,16,0,0,0,No linked content
2018-02-28 17:46:00,6374655773657616384,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374655773544370176,Every business has an element of risk and you must anticipate and be prepared for the future. - Leo Stan Ekeh,9,9,44.44,4,3,3,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,21,0,0,0,No linked content
2018-02-28 18:38:00,6374668950361423872,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374668950298513409,Bismarck Rewane sharing statistics on the Nigerian business climate. #SBWAIC2018,9,9,66.67,6,5,5,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,10,0,1,0,No linked content
2018-02-28 18:44:00,6374670407236141056,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374670406867042304,"One of the things that will affect the Nigerian economy is the deadlock between the Legislative and Executive Arms. - Bismarck Rewane 
#SBWAIC2018",10,10,40.0,4,3,3,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,23,0,1,0,No linked content
2018-02-28 18:49:00,6374671819978391552,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374671819881926656,"Some of the trends to watch out for in 2018
1. GDP growth - 2.2%
2. Oil revenue - $44bn (Oil price of $60pb - 65bp)
3. Exchange rate - Stable, downside of 10% if certain things happen.
4. Money supply growth - 7.2%
5. Inflation rate -- 14 - 16%
#SBWAIC2018",10,10,80.0,8,7,7,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,52,0,1,0,No linked content
2018-02-28 18:55:00,6374673319983136768,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374673319903449089,"Growth recovery to continue in 2018 - 2.2%

The top 5 employers of labour - Agriculture, Construction, Education, Trade and Transportation. 
#SBWAIC2018",14,14,42.86,6,5,5,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,22,0,1,0,No linked content
2018-02-28 18:58:00,6374673974193897472,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374673971585040384,"Some of the fastest growing sectors will be Metal ores, Electricity and gas, Crude petroleum and gas.
#SBWAIC2018",16,16,56.25,9,8,8,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,18,0,1,0,No linked content
2018-02-28 19:17:00,6374678763644473344,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374678763459919872,A cross section of participants at the conference. #SBWAIC2018,13,13,61.54,8,7,7,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,9,0,1,0,No linked content
2018-02-28 19:24:00,6374680626716569600,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374680626485870593,"The CE, Stanbic IBTC Bank,  Dr. Demola Sogunle giving the closing remarks. #SBWAIC2018",13,13,100.0,13,12,12,0,1,0.0,0,0,2018,evening,Feb,Wednesday,0,13,0,1,0,No linked content
2018-02-28 19:31:00,6374682332728741888,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374682332657434625,"(Left - Right)
Yinka Sanni (CE, Stanbic IBTC Holdings), Bismarck Rewane, Leo Stan Ekeh, Dr. Demola Sogunle (CE, Stanbic IBTC Bank) taking pictures after #SBWAIC2018 event.",21,21,190.48,40,38,38,0,1,4.76,1,1,2018,evening,Feb,Wednesday,0,26,0,1,0,No linked content
2018-03-01 10:34:00,6374909551053012992,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374909550998491136,"We are set, join us this morning as we discuss ""Financial servicing in the social age."" at #SMWLagos #SMWSIBTCSession",17,17,11.76,2,1,1,0,1,0.0,0,0,2018,morning,Mar,Thursday,0,19,0,2,0,No linked content
2018-03-01 10:44:00,6374912102599131136,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374912102506864640,"Changes in financial services within the pensions space before and after five years: digitalisation has made pensions become more convenient, easily accessed, personalised,  thereby helping people make right financial decisions.  #SMWLagos #SMWSIBTCSession",14,14,50.0,7,6,6,0,1,0.0,0,0,2018,morning,Mar,Thursday,0,32,0,2,0,No linked content
2018-03-01 10:53:00,6374914240662380544,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374914240595267585,"Everyone now holds the world in their hands, and Stanbic IBTC is well equipped for the change through digital by not just resolving customers requests but bringing services closer through quick banking via the mobile app, social media and mobile codes. #SMWLagos #SMWSIBTCSESSION",16,16,37.5,6,5,5,0,1,0.0,0,0,2018,morning,Mar,Thursday,0,43,0,2,0,No linked content
2018-03-01 11:25:00,6374922412739428352,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374922412722651136,CHESS is Stanbic IBTC 's account for children that operates like a savings account in which the child takes ownership of it when he/she clocks 18 and SET is the Stanbic IBTC Education Trust which is a wise way of leaving a legacy for your children' s education and future. #SMWLagos #SMWSIBTCSESSION,41,41,53.66,22,17,17,4,1,0.0,0,0,2018,morning,Mar,Thursday,0,52,0,2,0,No linked content
2018-03-01 11:35:00,6374924847339966466,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374924847323193344,"We evolve our social media contents to meet our customers and followers needs. We tailor them in such a way that they are relatable, specific, interesting and solution based. Some of our highlights of the week include: Motivation, WealthWednesday, TBT, Foodiefriday, Tips, events.",28,28,60.71,17,16,16,0,1,0.0,0,0,2018,morning,Mar,Thursday,0,43,0,0,0,No linked content
2018-03-01 11:49:00,6374928447315288064,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374928447235592192,"We had a great time discussing 'Financial servicing in the social age' this morning, we hope you did too. Thank you for joining us, remember that it's never too late to start investing. Stanbic IBTC... Moving Forward. #SMWLagos #SMWSIBTCSESSION",37,37,75.68,28,25,25,1,1,2.7,1,1,2018,morning,Mar,Thursday,0,39,0,2,0,No linked content
2018-03-01 13:45:00,6374957497593274369,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6374957497513578496,"Get closer and win prizes at #SMWLagos. Stop by our booth, take the #3MinAccountChallenge and win. Easy!",29,29,31.03,9,7,7,1,1,0.0,0,0,2018,afternoon,Mar,Thursday,0,17,0,2,0,No linked content
2018-03-02 10:51:00,6375276186804768768,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375276186783797248,It's the final day of #SMWLagos. We are discussing 'Social Media as a Tool to Achieve the SDGs by 2030' #SMWNGYouthSDGs,46,46,17.39,8,7,7,0,1,0.0,0,0,2018,morning,Mar,Friday,0,21,0,2,0,No linked content
2018-03-02 10:55:00,6375277223653490688,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375277223632531456,Social media is the ideal tool for selling and engaging. #SMWNGYouthSDGS,28,28,28.57,8,7,7,0,1,0.0,0,0,2018,morning,Mar,Friday,0,11,0,1,0,No linked content
2018-03-02 11:02:00,6375278879564713984,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375278879547936768,Consistency is key. Also the need to collaborate with others especially those who have gone ahead of you in same field. Targeting your market and finding a way to communicate with them is also helpful. #SMWNGYouthSDGS,26,26,50.0,13,11,11,1,1,0.0,0,0,2018,morning,Mar,Friday,0,36,0,1,0,No linked content
2018-03-02 11:14:00,6375282096377786368,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375282096352612352,"To succeed with the SDGs, we as young people need to collaborate more and compete less.  #SMWLagos #SMWNGYouthSDGS",46,46,15.22,7,6,6,0,1,0.0,0,0,2018,morning,Mar,Friday,0,18,0,2,0,No linked content
2018-03-02 11:23:00,6375284265168490497,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375284265155903488,At 'Bridging the Gender Digital Divide: Yali leading the way.' #SMWLagos #SMWYALI,43,43,37.21,16,15,15,0,1,0.0,0,0,2018,morning,Mar,Friday,0,12,0,2,0,No linked content
2018-03-02 11:29:00,6375285789483421696,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6375285789466644480,As women it's important to champion other women.  Let us tell our own story. #SMWLagos #SMWYALI,45,45,8.89,4,3,3,0,1,0.0,0,0,2018,morning,Mar,Friday,0,16,0,2,0,No linked content
