Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves,Year,no of tags,part_of_day_posted,day_of_week,is_weekend,post_length,contains_question,num_hashtags,Month
2017-01-06 11:18:00,17846644291174017,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BO61bS0hp7L/,Use our fast and secure payment platforms for your business transactions. Call 07003333333 for more details.,1775,1775,1,1,3.77,6700.0,67,60,60,7,0,2017,0,morning,Friday,0,16,0,0,Jan
2017-01-12 12:12:00,17846922034164325,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BPKYakphOT0/,"Start getting your bouns from the beginning of the year, invest in Stanbic IBTC Mutual Funds.",1968,1968,1,1,3.66,7200.0,72,62,62,8,2,2017,0,afternoon,Thursday,0,16,0,0,Jan
2017-01-17 14:35:00,17869679938027094,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BPXgs83hC89/,Answer - Sudan,1127,1127,1,1,3.02,3400.0,34,34,34,0,0,2017,0,afternoon,Tuesday,0,3,0,0,Jan
2017-02-08 12:43:00,17866193710071697,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQP9YoRhJGV/,"We are not talking about the ajo you can break open at the end of the year, with no returns? Who that one epp? We are also not talking about your dear friend, what’s her name? Ehm…Emem either
#WealthWednesday",1556,1556,1,1,5.53,8600.0,86,81,81,2,3,2017,0,afternoon,Wednesday,0,39,1,1,Feb
2017-02-08 14:04:00,17865449701068365,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQQGqCrBo0g/,"2017 is the year to #NeverStopInvesting, call us (01 280 5595) and let’s help you become a smart investor! Until next week… #WealthWednesday H/T obaranda.com",1097,1097,2,2,3.28,1800.0,36,34,34,1,1,2017,0,afternoon,Wednesday,0,25,0,2,Feb
2017-02-15 14:59:00,17866358455069815,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiOiz-BIft/,"Being so career driven, let’s speak to your enlightened self-interest: being active can make you more productive at work. 
#WealthWednesday",1328,1328,1,1,4.52,6000.0,60,59,59,0,1,2017,0,afternoon,Wednesday,0,20,0,1,Feb
2017-02-15 15:04:00,17873481115016755,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiPD4kBoen/,None of these reasons compare to having to suffer through health issues that could have been avoided. #WealthWednesday,868,868,1,1,3.46,3000.0,30,29,29,0,1,2017,0,afternoon,Wednesday,0,18,0,1,Feb
2017-02-15 15:18:00,17861454550111933,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiQpBwhnZ2/,Find things you enjoy doing that don’t feel like exercise. Like to take photographs? Take frequent photo-walks around your home #WealthWednesday,1902,1902,1,1,3.58,6800.0,68,62,62,3,3,2017,0,afternoon,Wednesday,0,21,1,1,Feb
2017-02-15 15:26:00,17849247688168864,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiRl2YBfK8/,Physical activity gets easier when you make it fun with friends and family. #WealthWednesday,915,915,1,1,3.93,3600.0,36,33,33,1,2,2017,0,afternoon,Wednesday,0,14,0,1,Feb
2017-02-15 15:36:00,17861448118107430,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiSutLhvT-/,"Play hide and seek with your kids, your nephews and nieces. This will be fun, you spend time with your loved ones. #WealthWednesday",1512,1512,1,1,3.97,6000.0,60,58,58,2,0,2017,0,afternoon,Wednesday,0,23,0,1,Feb
2017-02-15 15:45:00,17849914600146669,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiTzWhBHxJ/,"Take a stroll after dinner, take dance lessons, ride a bicycle, take the stairs at work #WealthWednesday",1491,1491,1,1,5.16,7700.0,77,72,72,1,4,2017,0,afternoon,Wednesday,0,17,0,1,Feb
2017-02-15 15:48:00,17861633827105362,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiUK7IB2sV/,"It doesn’t matter what you do, as long as you are doing something. Physical activity isn’t always planned exercise, #WealthWednesday",981,981,743,743,4.18,5.52,41,40,40,0,1,2017,0,afternoon,Wednesday,0,20,0,1,Feb
2017-02-15 15:53:00,17872839829008659,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiUp3ljh9L/,"Truly, a physically active lifestyle is the first step to preserving your health. #WealthWednesday",904,904,2,2,2.99,1350.0,27,26,26,0,1,2017,0,afternoon,Wednesday,0,14,0,1,Feb
2017-02-15 15:57:00,17863821097077542,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiVLuhhjaJ/,We cannot overemphasize that exercise is key to preventing the early onset and complications of several medical conditions. #WealthWednesday,1062,1062,1,1,4.71,5000.0,50,48,48,1,1,2017,0,afternoon,Wednesday,0,19,0,1,Feb
2017-02-15 16:03:00,17872608058045572,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiV0JgBJ7d/,Don’t wait. Right now is a great time to get active. Just do it. #WealthWednesday,1150,1150,1,1,3.91,4500.0,45,45,45,0,0,2017,0,afternoon,Wednesday,0,15,0,1,Feb
2017-02-15 16:14:00,17851161664141271,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQiXJPyj9HI/,"We work hard to keep your money and make you wealthier. You should do the same to keep your body and get healthier. #WealthWednesday

See ya!🙌",1575,1575,1,1,4.13,6500.0,65,58,58,6,1,2017,0,afternoon,Wednesday,0,26,0,1,Feb
2017-02-15 17:38:00,17849353240157957,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQigrFihRXG/,Double tap if 2017 will be your best year. #Positivity #Believe @StanbicIBTC,3787,3787,1,1,8.9,33700.0,337,333,333,3,1,2017,0,evening,Wednesday,0,12,0,2,Feb
2017-02-15 19:15:00,17849300281183444,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQir2JVB3wW/,"Health is wealth, Port Harcourt residents here are tips on protecting yourself from the soot. How are you coping with the soot? #StoptheSoot #WealthWednesday",1360,1360,1,1,3.38,4600.0,46,46,46,0,0,2017,0,evening,Wednesday,0,24,1,2,Feb
2017-02-20 10:30:00,17861736295114976,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQunvVGDarB/,#MotivationMonday: Start your week on a good note! #StanbicIBTC #LetsDoThis #Inspiration,1721,1721,1,1,4.36,7500.0,75,72,72,1,2,2017,0,morning,Monday,0,11,0,4,Feb
2017-02-22 16:34:00,17851664791141883,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQ0a-DnDFp7/,Stanbic IBTC Insurance Brokers is registered and licensed and raring to help you get the best cover for lots of risks. #WealthWednesday,839,839,1,1,1.67,1400.0,14,14,14,0,0,2017,0,afternoon,Wednesday,0,22,0,1,Feb
2017-02-22 16:53:00,17873363071009940,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQ0dG3GjkL-/,All quotations are negotiated with Insurance companies on your behalf and you get best quote. Got a claim to make? Leave it to us. #WealthWednesday,1817,1817,1,1,4.95,9000.0,90,87,87,2,1,2017,0,afternoon,Wednesday,0,25,1,1,Feb
2017-02-22 17:00:00,17873156779059704,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQ0d3xgDpm0/,Insure your car through us and count on us to cover your loss when the unthinkable happens. #Wealthwednesday stanbicibtc.com/insurance,1287,1287,1,1,2.41,3100.0,31,31,31,0,0,2017,0,evening,Wednesday,0,19,0,1,Feb
2017-02-22 17:03:00,17849776816166656,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BQ0eQmtj04B/,Are you planning a trip? Get affordable travel insurance through Stanbic IBTC Insurance Brokers stanbicibtc.com/insurance #WealthWednesday,1412,1412,1,1,4.89,6900.0,69,68,68,0,1,2017,0,evening,Wednesday,0,16,1,1,Feb
2017-03-01 16:05:00,17862843430105865,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BRGZJrSF10o/,Keep a strong social media presence by being consistent and posting relevant content on your platforms. #SMWLagos2017,437,437,1,1,3.2,1400.0,14,14,14,0,0,2017,0,afternoon,Wednesday,0,17,0,1,Mar
2017-03-01 16:08:00,17868068980067333,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BRGZhL7Fkxu/,Remember Ada who wanted to retire well and decided to open an RSA with Stanbic IBTC? Today we explore how the RSA is funded.#WealthaWednesday,1088,1088,1,1,4.14,4500.0,45,45,45,0,0,2017,0,afternoon,Wednesday,0,24,1,1,Mar
2017-03-01 19:13:00,17873359438032589,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRGusE3jGie/,We encourage you to pay more attention to your pension savings and ensure your RSA is credited when your employer deducts your contributions. #WealthWednesday,1429,1429,1,1,4.2,6000.0,60,59,59,0,1,2017,0,evening,Wednesday,0,24,0,1,Mar
2017-03-01 19:37:00,17852371540138339,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRGxdJwjGBb/,"Like Ada, you can keep track of your Stanbic IBTC RSA via our channels. 
Now that you know how your contributions are made, Welcome to the new world!!! #WealthWednesday",1255,1255,1,1,3.75,4700.0,47,47,47,0,0,2017,0,evening,Wednesday,0,29,0,1,Mar
2017-03-03 15:40:00,17862756229101554,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRLf3aYj0No/,Social Media can affect the type of content the movie industry produces. You need to research to know if the movie's content is relevant. #SMWLagos2017,1412,1412,1,1,3.19,4500.0,45,44,44,0,1,2017,0,afternoon,Friday,0,25,0,1,Mar
2017-03-03 17:22:00,17850488140175387,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRLrnOqDeIr/,Which lesson did you learn from your parents that you're grateful for? #StanbicIBTC #Thankful,2158,2158,1,1,4.4,9500.0,95,81,81,13,1,2017,0,evening,Friday,0,14,1,2,Mar
2017-03-04 11:24:00,17860967593087780,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRNnaZAjunl/,Go out #cashless today. Rely on your Stanbic IBTC cards to pay for everything. #Weekend #DoMore #StanbicIBTC,2208,2208,3,3,4.66,3433.0,103,101,101,2,0,2017,0,morning,Saturday,1,17,0,4,Mar
2017-03-10 17:20:00,17851907068146000,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRds8rSlVGe/,What emoji would you use to describe your day? #TGIF Have a #FabFriday,2820,2820,1,1,2.38,6700.0,67,57,57,10,0,2017,0,evening,Friday,0,13,1,2,Mar
2017-03-12 07:55:00,17851070971165893,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRh13q7lppv/,We would love to hear from you. Send FB to 30909 to give us your feedback. #Simple #Safe #Secure #StanbicIBTC,1702,1702,2,2,2.7,2300.0,46,45,45,1,0,2017,0,morning,Sunday,1,20,0,4,Mar
2017-03-12 12:10:00,17861722330086483,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BRiTCkslrXc/,"One cannot predict the future and should certainly be prepared for it, as we all have goals to fulfill at every stage of our lives. These goals can only be achieved if you implement a financial plan. So, it’s better to start planning now, as prevention is always better than cure.

Easy steps to improve your personal finances for a better future. 
1. Refine your budget
2. Start an emergency fund 
3. Re-evaluate your debt
4. Start a savings fund
5. Review your financial plan regularly.",2376,2376,2,2,3.87,4600.0,92,84,84,3,5,2017,0,afternoon,Sunday,1,86,0,0,Mar
2017-03-13 21:44:00,17866049008072864,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRl5kjpFTTV/,Someday you'll look back and understand why it all happened the way it did. The first step towards getting somewhere is deciding not to stay where you are. #MoveForward #NeverStop,2500,2500,1,1,4.08,10200.0,102,98,98,3,1,2017,0,night,Monday,0,30,0,2,Mar
2017-03-14 10:09:00,17871472270071711,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRnOwWZlzMW/,"Do you know that the FGN Savings Bond can give a steady income that's tax exempted while saving at the same time? Call 014488801-29, 08023257777, 08033231941 or email stockbroking@stanbicibtc.com to know more.",1737,1737,1,1,3.8,6600.0,66,60,60,4,2,2017,0,morning,Tuesday,0,32,1,0,Mar
2017-03-15 12:47:00,17869335352067069,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRqFqKRFgt3/,"You should invest in a mutual fund, of course! We manage some of the largest mutual funds in Nigeria.

With a minimum initial investment of N5, 000, you can enjoy double digit yield rates! How?! #WealthWednesday",3780,3780,1,1,3.41,12900.0,129,99,99,27,3,2017,0,afternoon,Wednesday,0,36,1,1,Mar
2017-03-15 13:48:00,17874421177008406,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRqMsVdljit/,"The fund is low risk and invests in short term money market instruments like treasury bills and guaranteed commercial papers. 
We know safety is key for you so we have your back. #WealthWednesday #StanbicIBTC  #InvestWisely",1192,1192,1,1,3.69,4400.0,44,42,42,1,1,2017,0,afternoon,Wednesday,0,35,0,3,Mar
2017-03-15 14:12:00,17862963382122172,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BRqPYDQFiAU/,"Your capital is preserved and you earn a steady income on it. Talk about your money working hard for you. 
Naturally, the fund is also regulated by the Securities and Exchange Commission (SEC). This is the best short term investment decision you’ll make. #WealthWednesday",1718,1718,1,1,4.02,6900.0,69,60,60,8,1,2017,0,afternoon,Wednesday,0,44,0,1,Mar
2017-03-22 11:21:00,17876749729058066,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BR79WSEl381/,"Fill in the gap: 
If I could snap my fingers and be CEO of any company, I'd be CEO of __________. #StanbicIBTC #Wish #JustLikeThat #WishList",5092,5092,2,2,3.52,8950.0,179,117,117,62,0,2017,0,morning,Wednesday,0,25,0,4,Mar
2017-03-22 13:13:00,17866722004077100,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BR8KOEFF6AU/,"Today, we will be talking about depression. We begin with 4 things you should know about depression. 
Many of us think depression is simply sadness. It isn’t. Sadness is a normal reaction to difficult events and periods and we usually get over it. #WealthWednesday",1248,1248,1,1,4.25,5300.0,53,52,52,0,1,2017,0,afternoon,Wednesday,0,44,0,1,Mar
2017-03-22 13:24:00,17875922191059655,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BR8Letplenp/,"Many of us think depression is simply sadness. It isn’t. Sadness is a normal reaction to difficult events and periods and we usually get over it.

Sadness is only a small part of depression. Some people with depression may not feel sadness at all. Depression has many other symptoms, including physical ones.

When a person has depression, it interferes with daily life & normal functioning. It can cause pain for the person with depression and those who care about them. #WealthWednesday",1296,1296,1,1,5.09,6600.0,66,64,64,1,1,2017,0,afternoon,Wednesday,0,81,0,1,Mar
2017-03-24 09:19:00,17869497325069401,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BSA5EBclRvH/,"#SecurityTip Early tip for your Friday shenanigans. Watch your back as you use ATMs. Stay safe, people!",1323,1323,1,1,3.33,4400.0,44,44,44,0,0,2017,0,morning,Friday,0,17,0,1,Mar
2017-03-24 12:05:00,17862537097091510,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSBL9RKl3-s/,"Did you know that a prolonged cough (longer than 1 month) with chest pain, weight loss, fever and night sweats could be signs of Tuberculosis? TB is treatable and curable if diagnosed and treated early with a course of antimicrobial drugs provided by a health worker. #WorldTuberculosisDay",1537,1537,5,5,4.1,1260.0,63,63,63,0,0,2017,0,afternoon,Friday,0,47,1,1,Mar
2017-03-24 13:15:00,17866815970078893,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSBUBLBlWBO/,That moment when it's the weekend and your salary has just come through. Have fun but spend wisely #TGIF,1861,1861,1,1,5.0,9300.0,93,91,91,1,1,2017,0,afternoon,Friday,0,19,0,1,Mar
2017-03-25 10:47:00,17852033818161928,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSDn0piFsUz/,Spend time outdoors with your #family this #weekend. It's a great way to bond. #StanbicIBTC,1898,1898,3,3,5.27,3333.0,100,100,100,0,0,2017,0,morning,Saturday,1,15,0,3,Mar
2017-03-25 17:03:00,17876152924049939,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSES2l6F8YZ/,"You may be exposed to the risk of fraud if you do not take preventive measures in protecting your card details. 
Do not share your card with anyone because those who use your card today could use the details (card number, expiry date, CVV, and PIN) for other unauthorised transactions later. #SecurityTip",1767,1767,2,2,2.21,1950.0,39,38,38,1,0,2017,0,evening,Saturday,1,52,0,1,Mar
2017-03-31 14:36:00,17862918166088658,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSTezq9lySC/,"Financial literacy can be achieved by encouraging savings and investment culture at an early age. This will help to empower and secure the Nigerian child’s future in a sustainable manner. Visit here to read more;
https://blog.standardbank.com/node/64946 #LearnEarnSave #StanbicIBTC #BetterFuture",1719,1719,1,1,3.43,5900.0,59,59,59,0,0,2017,0,afternoon,Friday,0,39,0,3,Mar
2017-04-01 11:02:00,17865024217118515,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSVrMUDlA7D/,"If you believe your card has been compromised, do not hesitate to call 01 270 9676 or send an email to ebankingqueries@stanbicibtc.com #FraudTip #Weekend #safetyfirst",1892,1892,1,1,3.01,5700.0,57,56,56,0,1,2017,0,morning,Saturday,1,25,0,3,Apr
2017-04-03 17:00:00,17853452581158957,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSbdvzilHkk/,When should you start thinking of writing a Will? #Life #Legacy #Family,3489,3489,1,1,2.75,9600.0,96,80,80,15,1,2017,0,evening,Monday,0,12,1,3,Apr
2017-04-04 16:46:00,17875511176029880,Instagram,Video,stanbicibtc,Anonymous,https://www.instagram.com/p/BSeA8DXF_PU/,"Who's a jolly good fellow?! 😀😉 We just got the warmest reception ever from the dealers at the floor of the Nigerian Stock Exchange @NSENigeria. 
Thank you! 
#Jolly #Stockbroker #Nigeria",1951,1951,7,7,3.43,957.14,67,62,62,5,0,2017,0,afternoon,Tuesday,0,30,1,3,Apr
2017-04-04 17:30:00,17852731018169132,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSeF6ZHFLMh/,"Have you written a Will before? 
If yes, share your experience with us. #life #Legacy #Family",1573,1573,1,1,3.62,5700.0,57,54,54,1,2,2017,0,evening,Tuesday,0,16,1,3,Apr
2017-04-05 14:37:00,17863407820082779,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BSgW65Tlbkh/,"We are back this week and we'll be discussing - Stanbic IBTC Educational Trust.

Everyone wants their child SET for life. We want them to be the best they can be, right? 
We often tie our dreams of quality education for our kids to ‘when pepper rests’. But you know, it really all starts with planning properly. Doing it early and precisely is essential.

The gift of quality education is a great foundation for your child. It’s a gift that keeps giving. #wealthwednesday",2499,2499,1,1,5.08,12700.0,127,120,120,6,1,2017,0,afternoon,Wednesday,0,83,1,1,Apr
